class_id,teacher_id,subject,room_id,day,slot,confidence
G9-G05,T116,geography,B-CR-028,Mon,5,0.5
G9-G05,T006,library,B-LIB-01,Sun,2,0.5
G9-G05,T010,french,B-CR-014,Mon,6,0.5
G9-G05,T026,computer,B-CR-003,Tue,4,0.5
G9-G05,T112,social,B-CR-038,Sun,5,0.5
G9-G05,T032,chinese,B-CR-039,Sun,5,0.5
G9-G05,T014,pe,B-PG-03,Tue,3,0.5
G9-G05,T022,art,B-CR-006,Tue,6,0.5
G9-G05,T036,music,B-CR-015,Mon,6,0.5
G9-G06,T173,math,B-CR-023,Sun,1,0.5
G9-G06,T173,math,B-CR-021,Mon,1,0.5
G9-G06,T173,math,B-CR-019,Tue,1,0.5
G9-G06,T173,math,B-CR-020,Wed,1,0.5
G9-G06,T173,math,B-CR-016,Thu,1,0.5
G9-G06,T173,math,B-CR-020,Sun,2,0.5
G9-G06,T173,math,B-CR-023,Mon,2,0.5
G9-G06,T173,math,B-CR-020,Tue,2,0.5
G9-G06,T173,math,B-CR-021,Wed,2,0.5
G9-G06,T151,science,B-LAB-03,Mon,6,0.5
G9-G06,T151,science,B-LAB-03,Wed,6,0.5
G9-G06,T151,science,B-LAB-03,Sun,8,0.5
G9-G06,T151,science,B-LAB-04,Mon,8,0.5
G9-G06,T151,science,B-LAB-01,Tue,8,0.5
G9-G06,T151,science,B-LAB-01,Wed,8,0.5
G9-G06,T162,science,B-LAB-04,Mon,6,0.5
G9-G06,T119,arabic,B-CR-024,Sun,1,0.5
G9-G06,T119,arabic,B-CR-022,Mon,1,0.5
G9-G06,T119,arabic,B-CR-020,Tue,1,0.5
G9-G06,T119,arabic,B-CR-021,Wed,1,0.5
G9-G06,T121,islamic,B-CR-040,Sun,5,0.5
G9-G06,T121,islamic,B-CR-029,Mon,5,0.5
G9-G06,T121,islamic,B-CR-016,Tue,5,0.5
G9-G06,T121,islamic,B-CR-011,Wed,5,0.5
G9-G06,T157,english,B-CR-021,Sun,2,0.5
G9-G06,T157,english,B-CR-024,Mon,2,0.5
G9-G06,T157,english,B-CR-021,Tue,2,0.5
G9-G06,T157,english,B-CR-022,Wed,2,0.5
G9-G06,T157,english,B-CR-016,Thu,2,0.5
G9-G06,T157,english,B-CR-010,Sun,7,0.5
G9-G06,T157,english,B-CR-011,Mon,7,0.5
G9-G06,T157,english,B-CR-012,Tue,7,0.5
G9-G06,T157,english,B-CR-011,Wed,7,0.5
G9-G06,T117,history,B-CR-041,Sun,5,0.5
G9-G06,T117,history,B-CR-030,Mon,5,0.5
G9-G06,T118,geography,B-CR-042,Sun,5,0.5
G9-G06,T118,geography,B-CR-031,Mon,5,0.5
G9-G06,T016,library,B-LIB-01,Mon,2,0.5
G9-G06,T012,french,B-CR-002,Thu,6,0.5
G9-G06,T028,computer,B-CR-004,Tue,4,0.5
G9-G06,T114,social,B-CR-043,Sun,5,0.5
G9-G06,T032,chinese,B-CR-032,Mon,5,0.5
G9-G06,T018,pe,B-PG-01,Wed,3,0.5
G9-G06,T030,art,B-CR-016,Mon,6,0.5
G9-G06,T038,music,B-CR-017,Mon,6,0.5
G8-B01,T132,math,B-CR-023,Mon,1,0.5
G8-B01,T132,math,B-CR-021,Tue,1,0.5
G8-B01,T132,math,B-CR-017,Thu,1,0.5
G8-B01,T132,math,B-CR-022,Sun,2,0.5
G8-B01,T132,math,B-CR-025,Mon,2,0.5
G8-B01,T132,math,B-CR-022,Tue,2,0.5
G8-B01,T132,math,B-CR-023,Wed,2,0.5
G8-B01,T132,math,B-CR-017,Thu,2,0.5
G8-B01,T132,math,B-CR-005,Sun,3,0.5
G8-B01,T131,science,B-LAB-03,Tue,6,0.5
G8-B01,T131,science,B-LAB-04,Wed,6,0.5
G8-B01,T131,science,B-LAB-03,Thu,6,0.5
G8-B01,T131,science,B-LAB-04,Sun,8,0.5
G8-B01,T131,science,B-LAB-02,Tue,8,0.5
G8-B01,T131,science,B-LAB-02,Wed,8,0.5
G8-B01,T131,science,B-LAB-01,Thu,8,0.5
G8-B01,T159,arabic,B-CR-025,Sun,1,0.5
G8-B01,T159,arabic,B-CR-024,Mon,1,0.5
G8-B01,T159,arabic,B-CR-022,Tue,1,0.5
G8-B01,T159,arabic,B-CR-022,Wed,1,0.5
G8-B01,T172,islamic,B-CR-017,Tue,5,0.5
G8-B01,T172,islamic,B-CR-012,Wed,5,0.5
G8-B01,T172,islamic,B-CR-009,Thu,5,0.5
G8-B01,T172,islamic,B-CR-020,Sun,6,0.5
G8-B01,T148,english,B-CR-023,Sun,2,0.5
G8-B01,T148,english,B-CR-026,Mon,2,0.5
G8-B01,T148,english,B-CR-023,Tue,2,0.5
G8-B01,T148,english,B-CR-024,Wed,2,0.5
G8-B01,T148,english,B-CR-018,Thu,2,0.5
G8-B01,T148,english,B-CR-011,Sun,7,0.5
G8-B01,T148,english,B-CR-012,Mon,7,0.5
G8-B01,T148,english,B-CR-013,Tue,7,0.5
G8-B01,T148,english,B-CR-012,Wed,7,0.5
G8-B01,T163,history,B-CR-044,Sun,5,0.5
G8-B01,T163,history,B-CR-033,Mon,5,0.5
G8-B01,T169,geography,B-CR-045,Sun,5,0.5
G8-B01,T169,geography,B-CR-018,Tue,5,0.5
G8-B01,T003,library,B-LIB-01,Tue,2,0.5
G8-B01,T007,french,B-CR-003,Thu,6,0.5
G8-B01,T021,computer,B-CR-005,Tue,4,0.5
G8-B01,T133,social,B-CR-046,Sun,5,0.5
G8-B01,T031,chinese,B-CR-034,Mon,5,0.5
G8-B01,T017,pe,B-PG-04,Tue,3,0.5
G8-B01,T019,art,B-CR-007,Tue,6,0.5
G8-B01,T033,music,B-CR-004,Wed,6,0.5
G8-B02,T137,math,B-CR-026,Sun,1,0.5
G8-B02,T137,math,B-CR-025,Mon,1,0.5
G8-B02,T137,math,B-CR-023,Tue,1,0.5
G8-B02,T137,math,B-CR-023,Wed,1,0.5
G8-B02,T137,math,B-CR-018,Thu,1,0.5
G8-B02,T137,math,B-CR-024,Sun,2,0.5
G8-B02,T137,math,B-CR-027,Mon,2,0.5
G8-B02,T137,math,B-CR-024,Tue,2,0.5
G8-B02,T137,math,B-CR-025,Wed,2,0.5
G8-B02,T154,science,B-LAB-04,Tue,6,0.5
G8-B02,T154,science,B-LAB-04,Thu,6,0.5
G8-B02,T154,science,B-LAB-03,Wed,8,0.5
G8-B02,T154,science,B-LAB-02,Thu,8,0.5
G8-B02,T155,science,B-LAB-04,Wed,8,0.5
G8-B02,T155,science,B-LAB-03,Thu,8,0.5
G8-B02,T194,science,B-LAB-03,Tue,8,0.5
G8-B02,T189,arabic,B-CR-027,Sun,1,0.5
G8-B02,T189,arabic,B-CR-026,Mon,1,0.5
G8-B02,T189,arabic,B-CR-024,Tue,1,0.5
G8-B02,T189,arabic,B-CR-024,Wed,1,0.5
G8-B02,T198,islamic,B-CR-047,Sun,5,0.5
G8-B02,T198,islamic,B-CR-035,Mon,5,0.5
G8-B02,T198,islamic,B-CR-019,Tue,5,0.5
G8-B02,T198,islamic,B-CR-013,Wed,5,0.5
G8-B02,T150,english,B-CR-028,Mon,2,0.5
G8-B02,T150,english,B-CR-025,Tue,2,0.5
G8-B02,T150,english,B-CR-026,Wed,2,0.5
G8-B02,T150,english,B-CR-019,Thu,2,0.5
G8-B02,T150,english,B-CR-013,Mon,7,0.5
G8-B02,T150,english,B-CR-013,Wed,7,0.5
G8-B02,T150,english,B-CR-006,Thu,7,0.5
G8-B02,T161,english,B-CR-027,Wed,2,0.5
G8-B02,T161,english,B-CR-020,Thu,2,0.5
G8-B02,T170,history,B-CR-048,Sun,5,0.5
G8-B02,T170,history,B-CR-036,Mon,5,0.5
G8-B02,T174,geography,B-CR-049,Sun,5,0.5
G8-B02,T174,geography,B-CR-037,Mon,5,0.5
G8-B02,T005,library,B-LIB-01,Wed,2,0.5
G8-B02,T009,french,B-CR-008,Tue,6,0.5
G8-B02,T023,computer,B-CR-001,Wed,4,0.5
G8-B02,T207,social,B-CR-050,Sun,5,0.5
G8-B02,T031,chinese,B-CR-006,Sun,4,0.5
G8-B02,T013,pe,B-PG-01,Thu,3,0.5
G8-B02,T027,art,B-CR-005,Wed,6,0.5
G8-B02,T035,music,B-CR-009,Tue,6,0.5
G8-B03,T183,math,B-CR-028,Sun,1,0.5
G8-B03,T183,math,B-CR-025,Tue,1,0.5
G8-B03,T183,math,B-CR-025,Wed,1,0.5
G8-B03,T183,math,B-CR-019,Thu,1,0.5
G8-B03,T183,math,B-CR-025,Sun,2,0.5
G8-B03,T183,math,B-CR-029,Mon,2,0.5
G8-B03,T183,math,B-CR-026,Tue,2,0.5
G8-B03,T183,math,B-CR-021,Thu,2,0.5
G8-B03,T183,math,B-CR-006,Sun,3,0.5
G8-B03,T218,science,B-LAB-04,Tue,8,0.5
G8-B03,T218,science,B-LAB-04,Thu,8,0.5
G8-B03,T228,arabic,B-CR-029,Sun,1,0.5
G8-B03,T228,arabic,B-CR-027,Mon,1,0.5
G8-B03,T228,arabic,B-CR-026,Tue,1,0.5
G8-B03,T228,arabic,B-CR-026,Wed,1,0.5
G8-B03,T233,islamic,B-CR-051,Sun,5,0.5
G8-B03,T233,islamic,B-CR-038,Mon,5,0.5
G8-B03,T233,islamic,B-CR-020,Tue,5,0.5
G8-B03,T233,islamic,B-CR-014,Wed,5,0.5
G8-B03,T168,english,B-CR-026,Sun,2,0.5
G8-B03,T168,english,B-CR-030,Mon,2,0.5
G8-B03,T168,english,B-CR-027,Tue,2,0.5
G8-B03,T168,english,B-CR-028,Wed,2,0.5
G8-B03,T168,english,B-CR-022,Thu,2,0.5
G8-B03,T168,english,B-CR-012,Sun,7,0.5
G8-B03,T168,english,B-CR-014,Mon,7,0.5
G8-B03,T168,english,B-CR-014,Tue,7,0.5
G8-B03,T168,english,B-CR-014,Wed,7,0.5
G8-B03,T187,history,B-CR-052,Sun,5,0.5
G8-B03,T187,history,B-CR-039,Mon,5,0.5
G8-B03,T180,geography,B-CR-053,Sun,5,0.5
G8-B03,T180,geography,B-CR-040,Mon,5,0.5
G8-B03,T001,library,B-LIB-01,Sun,4,0.5
G8-B03,T011,french,B-CR-006,Wed,6,0.5
G8-B03,T025,computer,B-CR-002,Wed,4,0.5
G8-B03,T211,social,B-CR-054,Sun,5,0.5
G8-B03,T031,chinese,B-CR-004,Mon,4,0.5
G8-B03,T015,pe,B-PG-02,Wed,3,0.5
G8-B03,T029,art,B-CR-010,Tue,6,0.5
G8-B03,T037,music,B-CR-011,Tue,6,0.5
G8-B04,T227,math,B-CR-030,Sun,1,0.5
G8-B04,T227,math,B-CR-027,Wed,1,0.5
G8-B04,T227,math,B-CR-020,Thu,1,0.5
G8-B04,T227,math,B-CR-027,Sun,2,0.5
G8-B04,T227,math,B-CR-031,Mon,2,0.5
G8-B04,T227,math,B-CR-028,Tue,2,0.5
G8-B04,T227,math,B-CR-029,Wed,2,0.5
G8-B04,T227,math,B-CR-023,Thu,2,0.5
G8-B04,T227,math,B-CR-002,Mon,3,0.5
G8-B04,T241,arabic,B-CR-031,Sun,1,0.5
G8-B04,T241,arabic,B-CR-028,Mon,1,0.5
G8-B04,T241,arabic,B-CR-027,Tue,1,0.5
G8-B04,T241,arabic,B-CR-028,Wed,1,0.5
G8-B04,T248,islamic,B-CR-055,Sun,5,0.5
G8-B04,T248,islamic,B-CR-041,Mon,5,0.5
G8-B04,T248,islamic,B-CR-021,Tue,5,0.5
G8-B04,T248,islamic,B-CR-015,Wed,5,0.5
G8-B04,T177,english,B-CR-028,Sun,2,0.5
G8-B04,T177,english,B-CR-032,Mon,2,0.5
G8-B04,T177,english,B-CR-029,Tue,2,0.5
G8-B04,T177,english,B-CR-030,Wed,2,0.5
G8-B04,T177,english,B-CR-024,Thu,2,0.5
G8-B04,T177,english,B-CR-013,Sun,7,0.5
G8-B04,T177,english,B-CR-015,Mon,7,0.5
G8-B04,T177,english,B-CR-015,Tue,7,0.5
G8-B04,T177,english,B-CR-015,Wed,7,0.5
G8-B04,T191,history,B-CR-056,Sun,5,0.5
G8-B04,T191,history,B-CR-010,Thu,5,0.5
G8-B04,T199,geography,B-CR-042,Mon,5,0.5
G8-B04,T199,geography,B-CR-022,Tue,5,0.5
G8-B04,T003,library,B-LIB-01,Thu,2,0.5
G8-B04,T007,french,B-CR-014,Sun,7,0.5
G8-B04,T021,computer,B-CR-003,Wed,4,0.5
G8-B04,T224,social,B-CR-057,Sun,5,0.5
G8-B04,T031,chinese,B-CR-006,Tue,4,0.5
G8-B04,T017,pe,B-PG-03,Wed,3,0.5
G8-B04,T019,art,B-CR-007,Wed,6,0.5
G8-B04,T033,music,B-CR-004,Thu,6,0.5
G8-B05,T235,math,B-CR-032,Sun,1,0.5
G8-B05,T235,math,B-CR-029,Mon,1,0.5
G8-B05,T235,math,B-CR-028,Tue,1,0.5
G8-B05,T235,math,B-CR-029,Wed,1,0.5
G8-B05,T235,math,B-CR-021,Thu,1,0.5
G8-B05,T235,math,B-CR-029,Sun,2,0.5
G8-B05,T235,math,B-CR-033,Mon,2,0.5
G8-B05,T235,math,B-CR-030,Tue,2,0.5
G8-B05,T235,math,B-CR-025,Thu,2,0.5
G8-B05,T256,arabic,B-CR-033,Sun,1,0.5
G8-B05,T256,arabic,B-CR-030,Mon,1,0.5
G8-B05,T256,arabic,B-CR-029,Tue,1,0.5
G8-B05,T256,arabic,B-CR-030,Wed,1,0.5
G8-B05,T269,islamic,B-CR-058,Sun,5,0.5
G8-B05,T269,islamic,B-CR-043,Mon,5,0.5
G8-B05,T269,islamic,B-CR-023,Tue,5,0.5
G8-B05,T269,islamic,B-CR-016,Wed,5,0.5
G8-B05,T230,english,B-CR-030,Sun,2,0.5
G8-B05,T230,english,B-CR-034,Mon,2,0.5
G8-B05,T230,english,B-CR-031,Tue,2,0.5
G8-B05,T230,english,B-CR-031,Wed,2,0.5
G8-B05,T230,english,B-CR-026,Thu,2,0.5
G8-B05,T230,english,B-CR-016,Mon,7,0.5
G8-B05,T230,english,B-CR-016,Tue,7,0.5
G8-B05,T230,english,B-CR-007,Thu,7,0.5
G8-B05,T247,english,B-CR-035,Mon,2,0.5
G8-B05,T195,history,B-CR-059,Sun,5,0.5
G8-B05,T195,history,B-CR-044,Mon,5,0.5
G8-B05,T206,geography,B-CR-060,Sun,5,0.5
G8-B05,T206,geography,B-CR-045,Mon,5,0.5
G8-B05,T005,library,B-LIB-01,Mon,4,0.5
G8-B05,T009,french,B-CR-008,Wed,6,0.5
G8-B05,T023,computer,B-CR-001,Thu,4,0.5
G8-B05,T229,social,B-CR-061,Sun,5,0.5
G8-B05,T031,chinese,B-CR-004,Wed,4,0.5
G8-B05,T013,pe,B-PG-01,Sun,4,0.5
G8-B05,T027,art,B-CR-005,Thu,6,0.5
G8-B05,T035,music,B-CR-009,Wed,6,0.5
G8-B06,T236,math,B-CR-034,Sun,1,0.5
G8-B06,T236,math,B-CR-031,Mon,1,0.5
G8-B06,T236,math,B-CR-030,Tue,1,0.5
G8-B06,T236,math,B-CR-022,Thu,1,0.5
G8-B06,T236,math,B-CR-031,Sun,2,0.5
G8-B06,T236,math,B-CR-036,Mon,2,0.5
G8-B06,T236,math,B-CR-032,Tue,2,0.5
G8-B06,T236,math,B-CR-032,Wed,2,0.5
G8-B06,T236,math,B-CR-027,Thu,2,0.5
G8-B06,T273,arabic,B-CR-035,Sun,1,0.5
G8-B06,T273,arabic,B-CR-032,Mon,1,0.5
G8-B06,T273,arabic,B-CR-031,Tue,1,0.5
G8-B06,T273,arabic,B-CR-031,Wed,1,0.5
G8-B06,T282,islamic,B-CR-062,Sun,5,0.5
G8-B06,T282,islamic,B-CR-024,Tue,5,0.5
G8-B06,T282,islamic,B-CR-011,Thu,5,0.5
G8-B06,T282,islamic,B-CR-021,Sun,6,0.5
G8-B06,T301,english,B-CR-032,Sun,2,0.5
G8-B06,T301,english,B-CR-033,Tue,2,0.5
G8-B06,T301,english,B-CR-033,Wed,2,0.5
G8-B06,T301,english,B-CR-028,Thu,2,0.5
G8-B06,T301,english,B-CR-015,Sun,7,0.5
G8-B06,T301,english,B-CR-017,Mon,7,0.5
G8-B06,T301,english,B-CR-016,Wed,7,0.5
G8-B06,T301,english,B-CR-008,Thu,7,0.5
G8-B06,T308,english,B-CR-037,Mon,2,0.5
G8-B06,T214,history,B-CR-063,Sun,5,0.5
G8-B06,T214,history,B-CR-046,Mon,5,0.5
G8-B06,T217,geography,B-CR-064,Sun,5,0.5
G8-B06,T217,geography,B-CR-047,Mon,5,0.5
G8-B06,T001,library,B-LIB-01,Tue,4,0.5
G8-B06,T011,french,B-CR-006,Thu,6,0.5
G8-B06,T025,computer,B-CR-002,Thu,4,0.5
G8-B06,T238,social,B-CR-048,Mon,5,0.5
G8-B06,T031,chinese,B-CR-003,Thu,4,0.5
G8-B06,T015,pe,B-PG-02,Sun,4,0.5
G8-B06,T029,art,B-CR-016,Sun,7,0.5
G8-B06,T037,music,B-CR-010,Wed,6,0.5
G8-G01,T178,math,B-CR-036,Sun,1,0.5
G8-G01,T178,math,B-CR-033,Mon,1,0.5
G8-G01,T178,math,B-CR-032,Tue,1,0.5
G8-G01,T178,math,B-CR-032,Wed,1,0.5
G8-G01,T178,math,B-CR-023,Thu,1,0.5
G8-G01,T178,math,B-CR-033,Sun,2,0.5
G8-G01,T178,math,B-CR-038,Mon,2,0.5
G8-G01,T178,math,B-CR-034,Tue,2,0.5
G8-G01,T178,math,B-CR-034,Wed,2,0.5
G8-G01,T135,arabic,B-CR-037,Sun,1,0.5
G8-G01,T135,arabic,B-CR-034,Mon,1,0.5
G8-G01,T135,arabic,B-CR-033,Tue,1,0.5
G8-G01,T135,arabic,B-CR-033,Wed,1,0.5
G8-G01,T125,islamic,B-CR-065,Sun,5,0.5
G8-G01,T125,islamic,B-CR-049,Mon,5,0.5
G8-G01,T125,islamic,B-CR-017,Wed,5,0.5
G8-G01,T125,islamic,B-CR-012,Thu,5,0.5
G8-G01,T167,english,B-CR-034,Sun,2,0.5
G8-G01,T167,english,B-CR-035,Tue,2,0.5
G8-G01,T167,english,B-CR-035,Wed,2,0.5
G8-G01,T167,english,B-CR-029,Thu,2,0.5
G8-G01,T167,english,B-CR-018,Mon,7,0.5
G8-G01,T167,english,B-CR-017,Tue,7,0.5
G8-G01,T167,english,B-CR-017,Wed,7,0.5
G8-G01,T167,english,B-CR-009,Thu,7,0.5
G8-G01,T181,english,B-CR-035,Sun,2,0.5
G8-G01,T123,history,B-CR-066,Sun,5,0.5
G8-G01,T123,history,B-CR-050,Mon,5,0.5
G8-G01,T130,geography,B-CR-067,Sun,5,0.5
G8-G01,T130,geography,B-CR-051,Mon,5,0.5
G8-G01,T002,library,B-LIB-01,Wed,4,0.5
G8-G01,T008,french,B-CR-012,Tue,6,0.5
G8-G01,T024,computer,B-CR-007,Tue,4,0.5
G8-G01,T122,social,B-CR-068,Sun,5,0.5
G8-G01,T032,chinese,B-CR-025,Tue,5,0.5
G8-G01,T004,pe,B-PG-04,Wed,3,0.5
G8-G01,T020,art,B-CR-013,Tue,6,0.5
G8-G01,T034,music,B-CR-011,Wed,6,0.5
G8-G02,T179,math,B-CR-035,Mon,1,0.5
G8-G02,T179,math,B-CR-036,Sun,2,0.5
G8-G02,T179,math,B-CR-036,Tue,2,0.5
G8-G02,T179,math,B-CR-036,Wed,2,0.5
G8-G02,T179,math,B-CR-007,Sun,3,0.5
G8-G02,T179,math,B-CR-003,Mon,3,0.5
G8-G02,T179,math,B-CR-001,Tue,3,0.5
G8-G02,T179,math,B-CR-002,Wed,3,0.5
G8-G02,T179,math,B-CR-002,Thu,3,0.5
G8-G02,T143,arabic,B-CR-038,Sun,1,0.5
G8-G02,T143,arabic,B-CR-036,Mon,1,0.5
G8-G02,T143,arabic,B-CR-034,Tue,1,0.5
G8-G02,T143,arabic,B-CR-024,Thu,1,0.5
G8-G02,T164,islamic,B-CR-069,Sun,5,0.5
G8-G02,T164,islamic,B-CR-026,Tue,5,0.5
G8-G02,T164,islamic,B-CR-018,Wed,5,0.5
G8-G02,T164,islamic,B-CR-013,Thu,5,0.5
G8-G02,T201,english,B-CR-037,Sun,2,0.5
G8-G02,T201,english,B-CR-039,Mon,2,0.5
G8-G02,T201,english,B-CR-037,Tue,2,0.5
G8-G02,T201,english,B-CR-037,Wed,2,0.5
G8-G02,T201,english,B-CR-030,Thu,2,0.5
G8-G02,T201,english,B-CR-017,Sun,7,0.5
G8-G02,T201,english,B-CR-019,Mon,7,0.5
G8-G02,T201,english,B-CR-018,Tue,7,0.5
G8-G02,T201,english,B-CR-018,Wed,7,0.5
G8-G02,T136,history,B-CR-070,Sun,5,0.5
G8-G02,T136,history,B-CR-052,Mon,5,0.5
G8-G02,T138,geography,B-CR-071,Sun,5,0.5
G8-G02,T138,geography,B-CR-053,Mon,5,0.5
G8-G02,T006,library,B-LIB-01,Thu,4,0.5
G8-G02,T010,french,B-CR-014,Tue,6,0.5
G8-G02,T026,computer,B-CR-005,Wed,4,0.5
G8-G02,T128,social,B-CR-072,Sun,5,0.5
G8-G02,T032,chinese,B-CR-019,Wed,5,0.5
G8-G02,T014,pe,B-PG-03,Sun,4,0.5
G8-G02,T022,art,B-CR-007,Thu,6,0.5
G8-G02,T036,music,B-CR-015,Tue,6,0.5
G8-G03,T184,math,B-CR-039,Sun,1,0.5
G8-G03,T184,math,B-CR-037,Mon,1,0.5
G8-G03,T184,math,B-CR-035,Tue,1,0.5
G8-G03,T184,math,B-CR-034,Wed,1,0.5
G8-G03,T184,math,B-CR-025,Thu,1,0.5
G8-G03,T184,math,B-CR-038,Sun,2,0.5
G8-G03,T184,math,B-CR-040,Mon,2,0.5
G8-G03,T184,math,B-CR-038,Tue,2,0.5
G8-G03,T184,math,B-CR-038,Wed,2,0.5
G8-G03,T182,arabic,B-CR-040,Sun,1,0.5
G8-G03,T182,arabic,B-CR-038,Mon,1,0.5
G8-G03,T182,arabic,B-CR-036,Tue,1,0.5
G8-G03,T182,arabic,B-CR-035,Wed,1,0.5
G8-G03,T185,islamic,B-CR-073,Sun,5,0.5
G8-G03,T185,islamic,B-CR-054,Mon,5,0.5
G8-G03,T185,islamic,B-CR-027,Tue,5,0.5
G8-G03,T185,islamic,B-CR-020,Wed,5,0.5
G8-G03,T202,english,B-CR-039,Sun,2,0.5
G8-G03,T202,english,B-CR-041,Mon,2,0.5
G8-G03,T202,english,B-CR-039,Tue,2,0.5
G8-G03,T202,english,B-CR-039,Wed,2,0.5
G8-G03,T202,english,B-CR-031,Thu,2,0.5
G8-G03,T202,english,B-CR-018,Sun,7,0.5
G8-G03,T202,english,B-CR-020,Mon,7,0.5
G8-G03,T202,english,B-CR-019,Wed,7,0.5
G8-G03,T202,english,B-CR-010,Thu,7,0.5
G8-G03,T141,history,B-CR-074,Sun,5,0.5
G8-G03,T141,history,B-CR-055,Mon,5,0.5
G8-G03,T142,geography,B-CR-075,Sun,5,0.5
G8-G03,T142,geography,B-CR-056,Mon,5,0.5
G8-G03,T012,french,B-CR-021,Mon,7,0.5
G8-G03,T028,computer,B-CR-006,Wed,4,0.5
G8-G03,T152,social,B-CR-076,Sun,5,0.5
G8-G03,T032,chinese,B-CR-014,Thu,5,0.5
G8-G03,T016,pe,B-PG-02,Thu,3,0.5
G8-G03,T030,art,B-CR-016,Tue,6,0.5
G8-G03,T038,music,B-CR-017,Tue,6,0.5
G8-G04,T190,math,B-CR-041,Sun,1,0.5
G8-G04,T190,math,B-CR-039,Mon,1,0.5
G8-G04,T190,math,B-CR-037,Tue,1,0.5
G8-G04,T190,math,B-CR-036,Wed,1,0.5
G8-G04,T190,math,B-CR-026,Thu,1,0.5
G8-G04,T190,math,B-CR-040,Sun,2,0.5
G8-G04,T190,math,B-CR-042,Mon,2,0.5
G8-G04,T190,math,B-CR-040,Tue,2,0.5
G8-G04,T190,math,B-CR-040,Wed,2,0.5
G8-G04,T208,arabic,B-CR-042,Sun,1,0.5
G8-G04,T208,arabic,B-CR-040,Mon,1,0.5
G8-G04,T208,arabic,B-CR-038,Tue,1,0.5
G8-G04,T208,arabic,B-CR-037,Wed,1,0.5
G8-G04,T231,islamic,B-CR-057,Mon,5,0.5
G8-G04,T231,islamic,B-CR-028,Tue,5,0.5
G8-G04,T231,islamic,B-CR-021,Wed,5,0.5
G8-G04,T231,islamic,B-CR-015,Thu,5,0.5
G8-G04,T203,english,B-CR-041,Sun,2,0.5
G8-G04,T203,english,B-CR-041,Tue,2,0.5
G8-G04,T203,english,B-CR-041,Wed,2,0.5
G8-G04,T203,english,B-CR-032,Thu,2,0.5
G8-G04,T203,english,B-CR-022,Mon,7,0.5
G8-G04,T203,english,B-CR-019,Tue,7,0.5
G8-G04,T203,english,B-CR-020,Wed,7,0.5
G8-G04,T203,english,B-CR-011,Thu,7,0.5
G8-G04,T243,english,B-CR-042,Sun,2,0.5
G8-G04,T144,history,B-CR-077,Sun,5,0.5
G8-G04,T144,history,B-CR-058,Mon,5,0.5
G8-G04,T153,geography,B-CR-078,Sun,5,0.5
G8-G04,T153,geography,B-CR-059,Mon,5,0.5
G8-G04,T008,french,B-CR-012,Wed,6,0.5
G8-G04,T024,computer,B-CR-004,Thu,4,0.5
G8-G04,T171,social,B-CR-079,Sun,5,0.5
G8-G04,T032,chinese,B-CR-007,Sun,4,0.5
G8-G04,T018,pe,B-PG-03,Thu,3,0.5
G8-G04,T020,art,B-CR-008,Thu,6,0.5
G8-G04,T034,music,B-CR-009,Thu,6,0.5
G8-G05,T196,math,B-CR-043,Sun,1,0.5
G8-G05,T196,math,B-CR-041,Mon,1,0.5
G8-G05,T196,math,B-CR-039,Tue,1,0.5
G8-G05,T196,math,B-CR-038,Wed,1,0.5
G8-G05,T196,math,B-CR-027,Thu,1,0.5
G8-G05,T196,math,B-CR-043,Sun,2,0.5
G8-G05,T196,math,B-CR-043,Mon,2,0.5
G8-G05,T196,math,B-CR-004,Mon,3,0.5
G8-G05,T196,math,B-CR-003,Thu,3,0.5
G8-G05,T232,arabic,B-CR-044,Sun,1,0.5
G8-G05,T232,arabic,B-CR-042,Mon,1,0.5
G8-G05,T232,arabic,B-CR-040,Tue,1,0.5
G8-G05,T232,arabic,B-CR-039,Wed,1,0.5
G8-G05,T288,islamic,B-CR-080,Sun,5,0.5
G8-G05,T288,islamic,B-CR-060,Mon,5,0.5
G8-G05,T288,islamic,B-CR-029,Tue,5,0.5
G8-G05,T288,islamic,B-CR-022,Wed,5,0.5
G8-G05,T258,english,B-CR-044,Sun,2,0.5
G8-G05,T258,english,B-CR-044,Mon,2,0.5
G8-G05,T258,english,B-CR-042,Tue,2,0.5
G8-G05,T258,english,B-CR-042,Wed,2,0.5
G8-G05,T258,english,B-CR-033,Thu,2,0.5
G8-G05,T258,english,B-CR-019,Sun,7,0.5
G8-G05,T258,english,B-CR-023,Mon,7,0.5
G8-G05,T258,english,B-CR-020,Tue,7,0.5
G8-G05,T258,english,B-CR-012,Thu,7,0.5
G8-G05,T165,history,B-CR-061,Mon,5,0.5
G8-G05,T165,history,B-CR-023,Wed,5,0.5
G8-G05,T160,geography,B-CR-030,Tue,5,0.5
G8-G05,T160,geography,B-CR-024,Wed,5,0.5
G8-G05,T010,french,B-CR-013,Wed,6,0.5
G8-G05,T026,computer,B-CR-005,Thu,4,0.5
G8-G05,T192,social,B-CR-062,Mon,5,0.5
G8-G05,T032,chinese,B-CR-005,Mon,4,0.5
G8-G05,T002,pe,B-PG-04,Thu,3,0.5
G8-G05,T022,art,B-CR-020,Sun,7,0.5
G8-G05,T036,music,B-CR-010,Thu,6,0.5
G8-G06,T204,math,B-CR-045,Sun,1,0.5
G8-G06,T204,math,B-CR-041,Tue,1,0.5
G8-G06,T204,math,B-CR-028,Thu,1,0.5
