class_id,teacher_id,subject,room_id,day,slot,confidence
G1-G02,T062,english,A-CR-001,Sun,2,0.6
G1-G02,T062,english,A-CR-001,Mon,2,0.6
G1-G02,T062,english,A-CR-001,Tue,2,0.6
G1-G02,T062,english,A-CR-001,Wed,2,0.6
G1-G02,T010,french,A-CR-001,Sun,1,0.6
G1-G02,T026,computer,A-LAB-01,Sun,1,0.6
G1-G02,T036,music,A-CR-001,Sun,1,0.6
G1-G02,T090,social,A-CR-001,Sun,1,0.6
G1-G03,T107,math,A-CR-001,Sun,1,0.6
G1-G03,T107,math,A-CR-001,Mon,1,0.6
G1-G03,T107,math,A-CR-001,Tue,1,0.6
G1-G03,T107,math,A-CR-001,Wed,1,0.6
G1-G03,T107,math,A-CR-001,Thu,1,0.6
G1-G03,T107,math,A-CR-001,Sun,2,0.6
G1-G03,T107,math,A-CR-001,Mon,2,0.6
G1-G03,T107,math,A-CR-001,Tue,2,0.6
G1-G03,T107,math,A-CR-001,Wed,2,0.6
G1-G03,T089,science,A-LAB-01,Sun,1,0.6
G1-G03,T089,science,A-LAB-01,Mon,1,0.6
G1-G03,T089,science,A-LAB-01,Tue,1,0.6
G1-G03,T089,science,A-LAB-01,Wed,1,0.6
G1-G03,T089,science,A-LAB-01,Thu,1,0.6
G1-G03,T065,arabic,A-CR-001,Sun,1,0.6
G1-G03,T065,arabic,A-CR-001,Mon,1,0.6
G1-G03,T065,arabic,A-CR-001,Tue,1,0.6
G1-G03,T065,arabic,A-CR-001,Wed,1,0.6
G1-G03,T065,arabic,A-CR-001,Thu,1,0.6
G1-G03,T069,islamic,A-CR-001,Sun,1,0.6
G1-G03,T069,islamic,A-CR-001,Mon,1,0.6
G1-G03,T069,islamic,A-CR-001,Tue,1,0.6
G1-G03,T069,islamic,A-CR-001,Wed,1,0.6
G1-G03,T069,islamic,A-CR-001,Thu,1,0.6
G1-G03,T069,islamic,A-CR-001,Sun,2,0.6
G1-G03,T016,pe,A-PG-01,Sun,1,0.6
G1-G03,T028,art,A-CR-001,Sun,1,0.6
G1-G03,T002,library,A-LIB-01,Sun,1,0.6
G1-G03,T068,english,A-CR-001,Sun,1,0.6
G1-G03,T068,english,A-CR-001,Mon,1,0.6
G1-G03,T068,english,A-CR-001,Tue,1,0.6
G1-G03,T068,english,A-CR-001,Wed,1,0.6
G1-G03,T068,english,A-CR-001,Thu,1,0.6
G1-G03,T068,english,A-CR-001,Sun,2,0.6
G1-G03,T068,english,A-CR-001,Mon,2,0.6
G1-G03,T068,english,A-CR-001,Tue,2,0.6
G1-G03,T068,english,A-CR-001,Wed,2,0.6
G1-G03,T012,french,A-CR-001,Sun,1,0.6
G1-G03,T030,computer,A-LAB-01,Sun,1,0.6
G1-G03,T038,music,A-CR-001,Sun,1,0.6
G1-G03,T092,social,A-CR-001,Sun,1,0.6
G1-G04,T134,math,A-CR-001,Sun,1,0.6
G1-G04,T134,math,A-CR-001,Mon,1,0.6
G1-G04,T134,math,A-CR-001,Tue,1,0.6
G1-G04,T134,math,A-CR-001,Wed,1,0.6
G1-G04,T134,math,A-CR-001,Thu,1,0.6
G1-G04,T134,math,A-CR-001,Sun,2,0.6
G1-G04,T134,math,A-CR-001,Mon,2,0.6
G1-G04,T134,math,A-CR-001,Tue,2,0.6
G1-G04,T134,math,A-CR-001,Wed,2,0.6
G1-G04,T127,science,A-LAB-01,Sun,1,0.6
G1-G04,T127,science,A-LAB-01,Mon,1,0.6
G1-G04,T127,science,A-LAB-01,Tue,1,0.6
G1-G04,T127,science,A-LAB-01,Wed,1,0.6
G1-G04,T127,science,A-LAB-01,Thu,1,0.6
G1-G04,T078,arabic,A-CR-001,Sun,1,0.6
G1-G04,T078,arabic,A-CR-001,Mon,1,0.6
G1-G04,T078,arabic,A-CR-001,Tue,1,0.6
G1-G04,T078,arabic,A-CR-001,Wed,1,0.6
G1-G04,T078,arabic,A-CR-001,Thu,1,0.6
G1-G04,T086,islamic,A-CR-001,Sun,1,0.6
G1-G04,T086,islamic,A-CR-001,Mon,1,0.6
G1-G04,T086,islamic,A-CR-001,Tue,1,0.6
G1-G04,T086,islamic,A-CR-001,Wed,1,0.6
G1-G04,T086,islamic,A-CR-001,Thu,1,0.6
G1-G04,T086,islamic,A-CR-001,Sun,2,0.6
G1-G04,T018,pe,A-PG-01,Sun,1,0.6
G1-G04,T020,art,A-CR-001,Sun,1,0.6
G1-G04,T004,library,A-LIB-01,Sun,1,0.6
G1-G04,T073,english,A-CR-001,Sun,1,0.6
G1-G04,T073,english,A-CR-001,Mon,1,0.6
G1-G04,T073,english,A-CR-001,Tue,1,0.6
G1-G04,T073,english,A-CR-001,Wed,1,0.6
G1-G04,T073,english,A-CR-001,Thu,1,0.6
G1-G04,T073,english,A-CR-001,Sun,2,0.6
G1-G04,T073,english,A-CR-001,Mon,2,0.6
G1-G04,T073,english,A-CR-001,Tue,2,0.6
G1-G04,T073,english,A-CR-001,Wed,2,0.6
G1-G04,T008,french,A-CR-001,Sun,1,0.6
G1-G04,T024,computer,A-LAB-01,Sun,1,0.6
G1-G04,T034,music,A-CR-001,Sun,1,0.6
G1-G04,T108,social,A-CR-001,Sun,1,0.6
G1-G05,T140,math,A-CR-001,Sun,1,0.6
G1-G05,T140,math,A-CR-001,Mon,1,0.6
G1-G05,T140,math,A-CR-001,Tue,1,0.6
G1-G05,T140,math,A-CR-001,Wed,1,0.6
G1-G05,T140,math,A-CR-001,Thu,1,0.6
G1-G05,T140,math,A-CR-001,Sun,2,0.6
G1-G05,T140,math,A-CR-001,Mon,2,0.6
G1-G05,T140,math,A-CR-001,Tue,2,0.6
G1-G05,T140,math,A-CR-001,Wed,2,0.6
G1-G05,T149,science,A-LAB-01,Sun,1,0.6
G1-G05,T149,science,A-LAB-01,Mon,1,0.6
G1-G05,T149,science,A-LAB-01,Tue,1,0.6
G1-G05,T149,science,A-LAB-01,Wed,1,0.6
G1-G05,T149,science,A-LAB-01,Thu,1,0.6
G1-G05,T091,arabic,A-CR-001,Sun,1,0.6
G1-G05,T091,arabic,A-CR-001,Mon,1,0.6
G1-G05,T091,arabic,A-CR-001,Tue,1,0.6
G1-G05,T091,arabic,A-CR-001,Wed,1,0.6
G1-G05,T091,arabic,A-CR-001,Thu,1,0.6
G1-G05,T098,islamic,A-CR-001,Sun,1,0.6
G1-G05,T098,islamic,A-CR-001,Mon,1,0.6
G1-G05,T098,islamic,A-CR-001,Tue,1,0.6
G1-G05,T098,islamic,A-CR-001,Wed,1,0.6
G1-G05,T098,islamic,A-CR-001,Thu,1,0.6
G1-G05,T098,islamic,A-CR-001,Sun,2,0.6
G1-G05,T014,pe,A-PG-01,Sun,1,0.6
G1-G05,T022,art,A-CR-001,Sun,1,0.6
G1-G05,T006,library,A-LIB-01,Sun,1,0.6
G1-G05,T145,english,A-CR-001,Sun,1,0.6
G1-G05,T145,english,A-CR-001,Mon,1,0.6
G1-G05,T145,english,A-CR-001,Tue,1,0.6
G1-G05,T145,english,A-CR-001,Wed,1,0.6
G1-G05,T145,english,A-CR-001,Thu,1,0.6
G1-G05,T145,english,A-CR-001,Sun,2,0.6
G1-G05,T145,english,A-CR-001,Mon,2,0.6
G1-G05,T145,english,A-CR-001,Tue,2,0.6
G1-G05,T145,english,A-CR-001,Wed,2,0.6
G1-G05,T010,french,A-CR-001,Sun,1,0.6
G1-G05,T026,computer,A-LAB-01,Sun,1,0.6
G1-G05,T036,music,A-CR-001,Sun,1,0.6
G1-G05,T112,social,A-CR-001,Sun,1,0.6
G1-G06,T173,math,A-CR-001,Sun,1,0.6
G1-G06,T173,math,A-CR-001,Mon,1,0.6
G1-G06,T173,math,A-CR-001,Tue,1,0.6
G1-G06,T173,math,A-CR-001,Wed,1,0.6
G1-G06,T173,math,A-CR-001,Thu,1,0.6
G1-G06,T173,math,A-CR-001,Sun,2,0.6
G1-G06,T173,math,A-CR-001,Mon,2,0.6
G1-G06,T173,math,A-CR-001,Tue,2,0.6
G1-G06,T173,math,A-CR-001,Wed,2,0.6
G1-G06,T151,science,A-LAB-01,Sun,1,0.6
G1-G06,T151,science,A-LAB-01,Mon,1,0.6
G1-G06,T151,science,A-LAB-01,Tue,1,0.6
G1-G06,T151,science,A-LAB-01,Wed,1,0.6
G1-G06,T151,science,A-LAB-01,Thu,1,0.6
G1-G06,T119,arabic,A-CR-001,Sun,1,0.6
G1-G06,T119,arabic,A-CR-001,Mon,1,0.6
G1-G06,T119,arabic,A-CR-001,Tue,1,0.6
G1-G06,T119,arabic,A-CR-001,Wed,1,0.6
G1-G06,T119,arabic,A-CR-001,Thu,1,0.6
G1-G06,T121,islamic,A-CR-001,Sun,1,0.6
G1-G06,T121,islamic,A-CR-001,Mon,1,0.6
G1-G06,T121,islamic,A-CR-001,Tue,1,0.6
G1-G06,T121,islamic,A-CR-001,Wed,1,0.6
G1-G06,T121,islamic,A-CR-001,Thu,1,0.6
G1-G06,T121,islamic,A-CR-001,Sun,2,0.6
G1-G06,T016,pe,A-PG-01,Sun,1,0.6
G1-G06,T028,art,A-CR-001,Sun,1,0.6
G1-G06,T002,library,A-LIB-01,Sun,1,0.6
G1-G06,T147,english,A-CR-001,Sun,1,0.6
G1-G06,T147,english,A-CR-001,Mon,1,0.6
G1-G06,T147,english,A-CR-001,Tue,1,0.6
G1-G06,T147,english,A-CR-001,Wed,1,0.6
G1-G06,T147,english,A-CR-001,Thu,1,0.6
G1-G06,T147,english,A-CR-001,Sun,2,0.6
G1-G06,T147,english,A-CR-001,Mon,2,0.6
G1-G06,T147,english,A-CR-001,Tue,2,0.6
G1-G06,T147,english,A-CR-001,Wed,2,0.6
G1-G06,T012,french,A-CR-001,Sun,1,0.6
G1-G06,T030,computer,A-LAB-01,Sun,1,0.6
G1-G06,T038,music,A-CR-001,Sun,1,0.6
G1-G06,T114,social,A-CR-001,Sun,1,0.6
G1-G07,T178,math,A-CR-001,Sun,1,0.6
G1-G07,T178,math,A-CR-001,Mon,1,0.6
G1-G07,T178,math,A-CR-001,Tue,1,0.6
G1-G07,T178,math,A-CR-001,Wed,1,0.6
G1-G07,T178,math,A-CR-001,Thu,1,0.6
G1-G07,T178,math,A-CR-001,Sun,2,0.6
G1-G07,T178,math,A-CR-001,Mon,2,0.6
G1-G07,T178,math,A-CR-001,Tue,2,0.6
G1-G07,T178,math,A-CR-001,Wed,2,0.6
G1-G07,T162,science,A-LAB-01,Sun,1,0.6
G1-G07,T162,science,A-LAB-01,Mon,1,0.6
G1-G07,T162,science,A-LAB-01,Tue,1,0.6
G1-G07,T162,science,A-LAB-01,Wed,1,0.6
G1-G07,T162,science,A-LAB-01,Thu,1,0.6
G1-G07,T135,arabic,A-CR-001,Sun,1,0.6
G1-G07,T135,arabic,A-CR-001,Mon,1,0.6
G1-G07,T135,arabic,A-CR-001,Tue,1,0.6
G1-G07,T135,arabic,A-CR-001,Wed,1,0.6
G1-G07,T135,arabic,A-CR-001,Thu,1,0.6
G1-G07,T125,islamic,A-CR-001,Sun,1,0.6
G1-G07,T125,islamic,A-CR-001,Mon,1,0.6
G1-G07,T125,islamic,A-CR-001,Tue,1,0.6
G1-G07,T125,islamic,A-CR-001,Wed,1,0.6
G1-G07,T125,islamic,A-CR-001,Thu,1,0.6
G1-G07,T125,islamic,A-CR-001,Sun,2,0.6
G1-G07,T018,pe,A-PG-01,Sun,1,0.6
G1-G07,T020,art,A-CR-001,Sun,1,0.6
G1-G07,T004,library,A-LIB-01,Sun,1,0.6
G1-G07,T157,english,A-CR-001,Sun,1,0.6
G1-G07,T157,english,A-CR-001,Mon,1,0.6
G1-G07,T157,english,A-CR-001,Tue,1,0.6
G1-G07,T157,english,A-CR-001,Wed,1,0.6
G1-G07,T157,english,A-CR-001,Thu,1,0.6
G1-G07,T157,english,A-CR-001,Sun,2,0.6
G1-G07,T157,english,A-CR-001,Mon,2,0.6
G1-G07,T157,english,A-CR-001,Tue,2,0.6
G1-G07,T157,english,A-CR-001,Wed,2,0.6
G1-G07,T008,french,A-CR-001,Sun,1,0.6
G1-G07,T024,computer,A-LAB-01,Sun,1,0.6
G1-G07,T034,music,A-CR-001,Sun,1,0.6
G1-G07,T122,social,A-CR-001,Sun,1,0.6
G1-G08,T179,math,A-CR-001,Sun,1,0.6
G1-G08,T179,math,A-CR-001,Mon,1,0.6
G1-G08,T179,math,A-CR-001,Tue,1,0.6
G1-G08,T179,math,A-CR-001,Wed,1,0.6
G1-G08,T179,math,A-CR-001,Thu,1,0.6
G1-G08,T179,math,A-CR-001,Sun,2,0.6
G1-G08,T179,math,A-CR-001,Mon,2,0.6
G1-G08,T179,math,A-CR-001,Tue,2,0.6
G1-G08,T179,math,A-CR-001,Wed,2,0.6
G1-G08,T184,science,A-LAB-01,Sun,1,0.6
G1-G08,T184,science,A-LAB-01,Mon,1,0.6
G1-G08,T184,science,A-LAB-01,Tue,1,0.6
G1-G08,T184,science,A-LAB-01,Wed,1,0.6
G1-G08,T184,science,A-LAB-01,Thu,1,0.6
G1-G08,T143,arabic,A-CR-001,Sun,1,0.6
G1-G08,T143,arabic,A-CR-001,Mon,1,0.6
G1-G08,T143,arabic,A-CR-001,Tue,1,0.6
G1-G08,T143,arabic,A-CR-001,Wed,1,0.6
G1-G08,T143,arabic,A-CR-001,Thu,1,0.6
G1-G08,T164,islamic,A-CR-001,Sun,1,0.6
G1-G08,T164,islamic,A-CR-001,Mon,1,0.6
G1-G08,T164,islamic,A-CR-001,Tue,1,0.6
G1-G08,T164,islamic,A-CR-001,Wed,1,0.6
G1-G08,T164,islamic,A-CR-001,Thu,1,0.6
G1-G08,T164,islamic,A-CR-001,Sun,2,0.6
G1-G08,T014,pe,A-PG-01,Sun,1,0.6
G1-G08,T022,art,A-CR-001,Sun,1,0.6
G1-G08,T006,library,A-LIB-01,Sun,1,0.6
G1-G08,T167,english,A-CR-001,Sun,1,0.6
G1-G08,T167,english,A-CR-001,Mon,1,0.6
G1-G08,T167,english,A-CR-001,Tue,1,0.6
G1-G08,T167,english,A-CR-001,Wed,1,0.6
G1-G08,T167,english,A-CR-001,Thu,1,0.6
G1-G08,T167,english,A-CR-001,Sun,2,0.6
G1-G08,T167,english,A-CR-001,Mon,2,0.6
G1-G08,T167,english,A-CR-001,Tue,2,0.6
G1-G08,T167,english,A-CR-001,Wed,2,0.6
G1-G08,T010,french,A-CR-001,Sun,1,0.6
G1-G08,T026,computer,A-LAB-01,Sun,1,0.6
G1-G08,T036,music,A-CR-001,Sun,1,0.6
G1-G08,T128,social,A-CR-001,Sun,1,0.6
G1-G09,T190,math,A-CR-001,Sun,1,0.6
G1-G09,T190,math,A-CR-001,Mon,1,0.6
G1-G09,T190,math,A-CR-001,Tue,1,0.6
G1-G09,T190,math,A-CR-001,Wed,1,0.6
G1-G09,T190,math,A-CR-001,Thu,1,0.6
G1-G09,T190,math,A-CR-001,Sun,2,0.6
G1-G09,T190,math,A-CR-001,Mon,2,0.6
G1-G09,T190,math,A-CR-001,Tue,2,0.6
G1-G09,T190,math,A-CR-001,Wed,2,0.6
G1-G09,T196,science,A-LAB-01,Sun,1,0.6
G1-G09,T196,science,A-LAB-01,Mon,1,0.6
G1-G09,T196,science,A-LAB-01,Tue,1,0.6
G1-G09,T196,science,A-LAB-01,Wed,1,0.6
G1-G09,T196,science,A-LAB-01,Thu,1,0.6
G1-G09,T182,arabic,A-CR-001,Sun,1,0.6
G1-G09,T182,arabic,A-CR-001,Mon,1,0.6
G1-G09,T182,arabic,A-CR-001,Tue,1,0.6
G1-G09,T182,arabic,A-CR-001,Wed,1,0.6
G1-G09,T182,arabic,A-CR-001,Thu,1,0.6
G1-G09,T185,islamic,A-CR-001,Sun,1,0.6
G1-G09,T185,islamic,A-CR-001,Mon,1,0.6
G1-G09,T185,islamic,A-CR-001,Tue,1,0.6
G1-G09,T185,islamic,A-CR-001,Wed,1,0.6
G1-G09,T185,islamic,A-CR-001,Thu,1,0.6
G1-G09,T185,islamic,A-CR-001,Sun,2,0.6
G1-G09,T016,pe,A-PG-01,Sun,1,0.6
G1-G09,T028,art,A-CR-001,Sun,1,0.6
G1-G09,T002,library,A-LIB-01,Sun,1,0.6
G1-G09,T181,english,A-CR-001,Sun,1,0.6
G1-G09,T181,english,A-CR-001,Mon,1,0.6
G1-G09,T181,english,A-CR-001,Tue,1,0.6
G1-G09,T181,english,A-CR-001,Wed,1,0.6
G1-G09,T181,english,A-CR-001,Thu,1,0.6
G1-G09,T181,english,A-CR-001,Sun,2,0.6
G1-G09,T181,english,A-CR-001,Mon,2,0.6
G1-G09,T181,english,A-CR-001,Tue,2,0.6
G1-G09,T181,english,A-CR-001,Wed,2,0.6
G1-G09,T012,french,A-CR-001,Sun,1,0.6
G1-G09,T030,computer,A-LAB-01,Sun,1,0.6
G1-G09,T038,music,A-CR-001,Sun,1,0.6
G1-G09,T152,social,A-CR-001,Sun,1,0.6
G1-G10,T204,math,A-CR-001,Sun,1,0.6
G1-G10,T204,math,A-CR-001,Mon,1,0.6
G1-G10,T204,math,A-CR-001,Tue,1,0.6
G1-G10,T204,math,A-CR-001,Wed,1,0.6
G1-G10,T204,math,A-CR-001,Thu,1,0.6
G1-G10,T204,math,A-CR-001,Sun,2,0.6
G1-G10,T204,math,A-CR-001,Mon,2,0.6
G1-G10,T204,math,A-CR-001,Tue,2,0.6
G1-G10,T204,math,A-CR-001,Wed,2,0.6
G1-G10,T209,science,A-LAB-01,Sun,1,0.6
G1-G10,T209,science,A-LAB-01,Mon,1,0.6
G1-G10,T209,science,A-LAB-01,Tue,1,0.6
G1-G10,T209,science,A-LAB-01,Wed,1,0.6
G1-G10,T209,science,A-LAB-01,Thu,1,0.6
G1-G10,T208,arabic,A-CR-001,Sun,1,0.6
G1-G10,T208,arabic,A-CR-001,Mon,1,0.6
G1-G10,T208,arabic,A-CR-001,Tue,1,0.6
G1-G10,T208,arabic,A-CR-001,Wed,1,0.6
G1-G10,T208,arabic,A-CR-001,Thu,1,0.6
G1-G10,T231,islamic,A-CR-001,Sun,1,0.6
G1-G10,T231,islamic,A-CR-001,Mon,1,0.6
G1-G10,T231,islamic,A-CR-001,Tue,1,0.6
G1-G10,T231,islamic,A-CR-001,Wed,1,0.6
G1-G10,T231,islamic,A-CR-001,Thu,1,0.6
G1-G10,T231,islamic,A-CR-001,Sun,2,0.6
G1-G10,T018,pe,A-PG-01,Sun,1,0.6
G1-G10,T020,art,A-CR-001,Sun,1,0.6
G1-G10,T004,library,A-LIB-01,Sun,1,0.6
G1-G10,T201,english,A-CR-001,Sun,1,0.6
G1-G10,T201,english,A-CR-001,Mon,1,0.6
G1-G10,T201,english,A-CR-001,Tue,1,0.6
G1-G10,T201,english,A-CR-001,Wed,1,0.6
G1-G10,T201,english,A-CR-001,Thu,1,0.6
G1-G10,T201,english,A-CR-001,Sun,2,0.6
G1-G10,T201,english,A-CR-001,Mon,2,0.6
G1-G10,T201,english,A-CR-001,Tue,2,0.6
G1-G10,T201,english,A-CR-001,Wed,2,0.6
G1-G10,T008,french,A-CR-001,Sun,1,0.6
G1-G10,T024,computer,A-LAB-01,Sun,1,0.6
G1-G10,T034,music,A-CR-001,Sun,1,0.6
G1-G10,T171,social,A-CR-001,Sun,1,0.6
G2-B01,T227,math,A-CR-001,Sun,1,0.6
G2-B01,T227,math,A-CR-001,Mon,1,0.6
G2-B01,T227,math,A-CR-001,Tue,1,0.6
G2-B01,T227,math,A-CR-001,Wed,1,0.6
G2-B01,T227,math,A-CR-001,Thu,1,0.6
G2-B01,T227,math,A-CR-001,Sun,2,0.6
G2-B01,T227,math,A-CR-001,Mon,2,0.6
G2-B01,T227,math,A-CR-001,Tue,2,0.6
G2-B01,T227,math,A-CR-001,Wed,2,0.6
G2-B01,T226,science,A-LAB-01,Sun,1,0.6
G2-B01,T226,science,A-LAB-01,Mon,1,0.6
G2-B01,T226,science,A-LAB-01,Tue,1,0.6
G2-B01,T226,science,A-LAB-01,Wed,1,0.6
G2-B01,T226,science,A-LAB-01,Thu,1,0.6
G2-B01,T256,arabic,A-CR-001,Sun,1,0.6
G2-B01,T256,arabic,A-CR-001,Mon,1,0.6
G2-B01,T256,arabic,A-CR-001,Tue,1,0.6
G2-B01,T256,arabic,A-CR-001,Wed,1,0.6
G2-B01,T256,arabic,A-CR-001,Thu,1,0.6
G2-B01,T269,islamic,A-CR-001,Sun,1,0.6
G2-B01,T269,islamic,A-CR-001,Mon,1,0.6
G2-B01,T269,islamic,A-CR-001,Tue,1,0.6
G2-B01,T269,islamic,A-CR-001,Wed,1,0.6
G2-B01,T269,islamic,A-CR-001,Thu,1,0.6
G2-B01,T269,islamic,A-CR-001,Sun,2,0.6
G2-B01,T005,pe,A-PG-01,Sun,1,0.6
G2-B01,T023,art,A-CR-001,Sun,1,0.6
G2-B01,T013,library,A-LIB-01,Sun,1,0.6
G2-B01,T161,english,A-CR-001,Sun,1,0.6
G2-B01,T161,english,A-CR-001,Mon,1,0.6
G2-B01,T161,english,A-CR-001,Tue,1,0.6
G2-B01,T161,english,A-CR-001,Wed,1,0.6
G2-B01,T161,english,A-CR-001,Thu,1,0.6
G2-B01,T161,english,A-CR-001,Sun,2,0.6
G2-B01,T161,english,A-CR-001,Mon,2,0.6
G2-B01,T161,english,A-CR-001,Tue,2,0.6
G2-B01,T161,english,A-CR-001,Wed,2,0.6
G2-B01,T009,french,A-CR-001,Sun,1,0.6
G2-B01,T025,computer,A-LAB-01,Sun,1,0.6
G2-B01,T035,music,A-CR-001,Sun,1,0.6
G2-B01,T229,social,A-CR-001,Sun,1,0.6
G2-B02,T235,math,A-CR-001,Sun,1,0.6
G2-B02,T235,math,A-CR-001,Mon,1,0.6
G2-B02,T235,math,A-CR-001,Tue,1,0.6
G2-B02,T235,math,A-CR-001,Wed,1,0.6
G2-B02,T235,math,A-CR-001,Thu,1,0.6
G2-B02,T235,math,A-CR-001,Sun,2,0.6
G2-B02,T235,math,A-CR-001,Mon,2,0.6
G2-B02,T235,math,A-CR-001,Tue,2,0.6
G2-B02,T235,math,A-CR-001,Wed,2,0.6
G2-B02,T261,science,A-LAB-01,Sun,1,0.6
G2-B02,T261,science,A-LAB-01,Mon,1,0.6
G2-B02,T261,science,A-LAB-01,Tue,1,0.6
G2-B02,T261,science,A-LAB-01,Wed,1,0.6
G2-B02,T261,science,A-LAB-01,Thu,1,0.6
G2-B02,T273,arabic,A-CR-001,Sun,1,0.6
G2-B02,T273,arabic,A-CR-001,Mon,1,0.6
G2-B02,T273,arabic,A-CR-001,Tue,1,0.6
G2-B02,T273,arabic,A-CR-001,Wed,1,0.6
G2-B02,T273,arabic,A-CR-001,Thu,1,0.6
G2-B02,T282,islamic,A-CR-001,Sun,1,0.6
G2-B02,T282,islamic,A-CR-001,Mon,1,0.6
G2-B02,T282,islamic,A-CR-001,Tue,1,0.6
G2-B02,T282,islamic,A-CR-001,Wed,1,0.6
G2-B02,T282,islamic,A-CR-001,Thu,1,0.6
G2-B02,T282,islamic,A-CR-001,Sun,2,0.6
G2-B02,T015,pe,A-PG-01,Sun,1,0.6
G2-B02,T027,art,A-CR-001,Sun,1,0.6
G2-B02,T001,library,A-LIB-01,Sun,1,0.6
G2-B02,T168,english,A-CR-001,Sun,1,0.6
G2-B02,T168,english,A-CR-001,Mon,1,0.6
G2-B02,T168,english,A-CR-001,Tue,1,0.6
G2-B02,T168,english,A-CR-001,Wed,1,0.6
G2-B02,T168,english,A-CR-001,Thu,1,0.6
G2-B02,T168,english,A-CR-001,Sun,2,0.6
G2-B02,T168,english,A-CR-001,Mon,2,0.6
G2-B02,T168,english,A-CR-001,Tue,2,0.6
G2-B02,T168,english,A-CR-001,Wed,2,0.6
G2-B02,T011,french,A-CR-001,Sun,1,0.6
G2-B02,T029,computer,A-LAB-01,Sun,1,0.6
G2-B02,T037,music,A-CR-001,Sun,1,0.6
G2-B02,T238,social,A-CR-001,Sun,1,0.6
G2-B03,T236,math,A-CR-001,Sun,1,0.6
G2-B03,T236,math,A-CR-001,Mon,1,0.6
G2-B03,T236,math,A-CR-001,Tue,1,0.6
G2-B03,T236,math,A-CR-001,Wed,1,0.6
G2-B03,T236,math,A-CR-001,Thu,1,0.6
G2-B03,T236,math,A-CR-001,Sun,2,0.6
G2-B03,T236,math,A-CR-001,Mon,2,0.6
G2-B03,T236,math,A-CR-001,Tue,2,0.6
G2-B03,T236,math,A-CR-001,Wed,2,0.6
G2-B03,T271,science,A-LAB-01,Sun,1,0.6
G2-B03,T271,science,A-LAB-01,Mon,1,0.6
G2-B03,T271,science,A-LAB-01,Tue,1,0.6
G2-B03,T271,science,A-LAB-01,Wed,1,0.6
G2-B03,T271,science,A-LAB-01,Thu,1,0.6
G2-B03,T291,arabic,A-CR-001,Sun,1,0.6
G2-B03,T291,arabic,A-CR-001,Mon,1,0.6
G2-B03,T291,arabic,A-CR-001,Tue,1,0.6
G2-B03,T291,arabic,A-CR-001,Wed,1,0.6
G2-B03,T291,arabic,A-CR-001,Thu,1,0.6
G2-B03,T292,islamic,A-CR-001,Sun,1,0.6
G2-B03,T292,islamic,A-CR-001,Mon,1,0.6
G2-B03,T292,islamic,A-CR-001,Tue,1,0.6
G2-B03,T292,islamic,A-CR-001,Wed,1,0.6
G2-B03,T292,islamic,A-CR-001,Thu,1,0.6
G2-B03,T292,islamic,A-CR-001,Sun,2,0.6
G2-B03,T017,pe,A-PG-01,Sun,1,0.6
G2-B03,T019,art,A-CR-001,Sun,1,0.6
G2-B03,T003,library,A-LIB-01,Sun,1,0.6
G2-B03,T177,english,A-CR-001,Sun,1,0.6
G2-B03,T177,english,A-CR-001,Mon,1,0.6
G2-B03,T177,english,A-CR-001,Tue,1,0.6
G2-B03,T177,english,A-CR-001,Wed,1,0.6
G2-B03,T177,english,A-CR-001,Thu,1,0.6
G2-B03,T177,english,A-CR-001,Sun,2,0.6
G2-B03,T177,english,A-CR-001,Mon,2,0.6
G2-B03,T177,english,A-CR-001,Tue,2,0.6
G2-B03,T177,english,A-CR-001,Wed,2,0.6
G2-B03,T007,french,A-CR-001,Sun,1,0.6
G2-B03,T021,computer,A-LAB-01,Sun,1,0.6
G2-B03,T033,music,A-CR-001,Sun,1,0.6
G2-B03,T245,social,A-CR-001,Sun,1,0.6
G2-B04,T274,math,A-CR-001,Sun,1,0.6
G2-B04,T274,math,A-CR-001,Mon,1,0.6
G2-B04,T274,math,A-CR-001,Tue,1,0.6
G2-B04,T274,math,A-CR-001,Wed,1,0.6
G2-B04,T274,math,A-CR-001,Thu,1,0.6
G2-B04,T274,math,A-CR-001,Sun,2,0.6
G2-B04,T274,math,A-CR-001,Mon,2,0.6
G2-B04,T274,math,A-CR-001,Tue,2,0.6
G2-B04,T274,math,A-CR-001,Wed,2,0.6
G2-B04,T306,science,A-LAB-01,Sun,1,0.6
G2-B04,T306,science,A-LAB-01,Mon,1,0.6
G2-B04,T306,science,A-LAB-01,Tue,1,0.6
G2-B04,T306,science,A-LAB-01,Wed,1,0.6
G2-B04,T306,science,A-LAB-01,Thu,1,0.6
G2-B04,T294,arabic,A-CR-001,Sun,1,0.6
G2-B04,T294,arabic,A-CR-001,Mon,1,0.6
G2-B04,T294,arabic,A-CR-001,Tue,1,0.6
G2-B04,T294,arabic,A-CR-001,Wed,1,0.6
G2-B04,T294,arabic,A-CR-001,Thu,1,0.6
G2-B04,T299,islamic,A-CR-001,Sun,1,0.6
G2-B04,T299,islamic,A-CR-001,Mon,1,0.6
G2-B04,T299,islamic,A-CR-001,Tue,1,0.6
G2-B04,T299,islamic,A-CR-001,Wed,1,0.6
G2-B04,T299,islamic,A-CR-001,Thu,1,0.6
G2-B04,T299,islamic,A-CR-001,Sun,2,0.6
G2-B04,T005,pe,A-PG-01,Sun,1,0.6
